昨夜 に な っ て やっと 知らせ が 来 た 。	it was not until yesterday that i got the news .	0
彼 は この 前 の 日曜 日 に ゴルフ を し ま し た 。	he played golf last sunday .	1
これ は とても 美し い 花 で す 。	this is a very beautiful flower .	1
病気 の ため 私 は 出発 でき な かっ た 。	my illness kept me from starting .	1
彼 は 走り 終え た 時 、 幸せ だっ た 。	when he finished running , he was happy .	1
彼 は １０ 時 まで 部屋 から 出 る こと が 出来 な い 。	she went out of the room .	0
その 問題 は ほ っ て おけ 。	let the problem alone .	1
ずっと 遠く に 明かり が 見え た 。	we saw a light far away .	1
私 は 彼 の 電話 番号 を 書き留め た 。	i wrote down his phone number .	1
あなた は 彼 の 話し を 聞 い て い る の で す か 。	listening to him , she got tired .	0
何 人 か の 少年 が 教室 に 入 っ て き た 。	some boys came into the classroom .	1
何 人 か の 少年 が 教室 に 入 っ て き た 。	some boys came into the classroom .	1
私 は 将来 の こと が 気がかり だ 。	mother is anxious about my future .	0
私 は それ が 見え る よう に 息子 を 持ち上げ た 。	i felt myself lifted up .	0
英語 で この 昆虫 を 何 と い い ま す か 。	what do you call this insect in english ?	1
彼女 に は 事 の 善 し 悪し が わか ら な い 。	can 't you tell right from wrong ?	0
問題 は こう で す 。	it is out of the question .	0
貴社 に お 伺 い し た い と 思 い ま す 。	i would like to come and see you .	1
彼 は 一 日 か 二 日 で 帰 り ま す 。	he will be back in a day or two .	0
彼 は あの 犬 を 恐れ て い る 。	he is afraid of the dog .	0
今日 の 新聞 に は 面白 い こと は 何 も な い 。	there is nothing interesting in the newspaper today .	1
彼 ら は 木立 の 間 の その 家 に 住 ん で い る 。	they have no house to live in .	0
たった 一人 の 幼 い 娘 しか 彼 ら に は い な かっ た 。	they have two sons and one daughter .	0
彼 は 僕 の ２ 倍 も 本 を 持 っ て い る 。	she has twice as many books as he has .	0
私 は イギリス に 友人 が い る 。	i have a friend who lives in america .	0
私 達 は 今度 の 日曜 日 に おじ を 訪問 し ま す 。	i 'll visit my uncle next week .	0
その 紳士 に は 以前 あ っ た 覚え が あ る 。	i remember seeing the gentleman before .	1
彼 は あらゆる 機会 を 利用 し た 。	he took advantage of every opportunity he had .	1
彼 が この 家 の 主人 で す 。	he is master of this house .	0
ケン は 間に合 っ た 。	ken has made it .	1
私 は どの 日曜 日 も 暇 で な い 。	i am never free on sundays .	1
何 時 まで に チェックイン すれ ば い い で す か 。	check in , please .	0
外出 する より は むしろ 家 に 居 た い 。	i would rather stay home than go out .	0
明日 彼女 に 手紙 を 書 く つもり だ 。	i will write to her tomorrow .	1
彼 は しばし 、 考え に ふけ っ た 。	he was lost in thought for a while .	1
私 と 同じ もの を 注文 し ま しょ う か 。	i 'd like to order the same .	0
大きな 看板 が あ り ま す 。	there is every sign of rain .	0
パリ へ 行 っ た こと が あ り ま す か 。	i have been in paris .	0
仕事 が 終わ っ たら テレビ を 見 よ う 。	i will watch tv as soon as i get through my job .	1
お 言葉 を 心 に 銘記 いた し ま す 。	please bear in mind what i said .	0
概し て 私 たち の 英語 の 先生 は たくさん の 宿題 を 出 す 。	the teacher gave us a lot of homework .	0
自転 車 を 片付け な さ い 。	put away your bicycle .	1
その 外国 人 は かなり うま く 日本 語 を 話 す 。	he speaks japanese very well .	0
学校 を ずる 休み し 、 その 映画 を 見 に 行 こ う 。	let 's go and see him there .	0
あなた の ご 多幸 を お 祈り し ま す 。	may this letter find you well and happy !	1
あなた の 計画 に は 大 賛成 で す 。	i 'm all for your plan .	1
今 の 彼 は 十 年 前 の 彼 で は な い 。	he is not what he was ten years ago .	1
バス は 急 停車 し た 。	he stopped the car .	0
誰 か が 大声 で 助け を 求め て い る 。	someone is calling you .	0
朝 シャワー を 使 っ て も い い で す か 。	i was caught in a shower .	0
そんな こと は 絶対 に 不 可能 で す 。	it is absolutely impossible .	1
彼 の 言 う 事 を 信 じ ま す か 。	do you believe him ?	1
今日 の 予定 は ？	what 's the program for today ?	1
彼女 は 今夜 の パーティー に 来 な い か も しれ な い 。	she may not come to the party tonight .	1
何 を 食べ たら い い で す か 。	what time did you eat ?	0
第 １ 日 目 に は １０ 試合 が 行 わ れ た 。	ten games were played on the first day .	1
彼女 は その 家 が 好き に な っ た 。	they came into the house .	0
一 曲 歌 い た い 。	i want you to sing the song .	0
私 たち は ２ 月 に 短 い 休暇 を と っ た 。	we had a short vacation in february .	1
何 か 変わ っ た こと あ る ？	what 's new ?	1
私 は 全力 を 尽く し た が 再び 失敗 し た だけ だっ た 。	i tried my best , only to fail again .	1
待 つ 間 も な く 彼女 が 現れ た 。	i had not waited long before he arrived .	0
私 は よく 兄 に いたずら を し た もの だ 。	i thought my eyes were playing tricks on me .	0
どこ で 邦貨 を ドル に 変え られ る か 。	where can we exchange yen into dollars ?	1
谷雄 が その パーティー に 出席 し て い た 。	he was present at the party .	0
彼女 は 会議 に は 出席 し な い こと を 決め た 。	she decided not to attend the meeting .	1
健康 が 富 より 大切 な の は 言 う まで も な い 。	it goes without saying that health is most important .	0
お 茶 を 入れ ま す よ 。	i 'll make tea for you .	1
彼 は 来る か 電話 し て くる か どちら か だ ろ う 。	he will either come or call me .	1
彼 が ハワイ に 行 っ て から ２ 年 に な る 。	it has been ten years since he left japan .	0
私 は 何 不 自由 な く 暮ら し て い る 。	live and let live .	0
窓 を 開け て も かま わ な い で しょ う か 。	do you mind if i open the window ?	1
ぜひ その 映画 を 見 た い 。	i can 't see the movie .	0
ひど く 痛 む 。	it is terribly hot this morning .	0
その 本 が 欲し い 人 は だれ で も もらえ る 。	whoever wants the book may have it .	1
ぼく は 自分 の や り 方 は けっして 変え ま せ ん 。	will you go out tomorrow ?	0
彼 は バイオリン が 上手 で す ね 。	he isn 't at home , is he ?	0
どの くらい 高 い ？	how high is it ?	1
もっと 注意 し て い れ ば どんな に よ かっ た か ！	how i wish i had been more careful !	1
その 問題 は たいへん むずかし かっ た 。	the problem was very difficult .	1
彼 は 父親 に 良 く 似 て い る 。	jim resembles his father .	0
彼女 は 重 い 病気 に な っ た 。	she became very ill .	1
我々 は いつ か 世界 を より 良 い 場所 に する だ ろ う 。	we 'd better make some time .	0
彼女 から 便り が あ れ ば とても うれし い の だ が 。	i would be very happy to hear from her .	1
この ホテル の 料金 は いくら で す か 。	are you staying at this hotel ?	0
彼女 は アメリカ 旅行 の 準備 に 忙し い 。	she is busy preparing for the trip .	0
彼 は 自分 の 仕事 を やり遂げ な けれ ば な ら な い 。	he got through with his work .	1
あなた は この 記事 を 読 み ま し た か 。	have you read this article ?	1
この 席 は どの あたり で しょ う ？	where 's this seat ?	1
行 こ う と とどま ろ う と あなた の 自由 だ 。	you are free to go out .	0
私 達 は その 飛行 機 に 乗 っ た 。	i went aboard .	0
お 恥ずかし い こと で す が それ は 本当 で す 。	i 'm ashamed to say that it 's true .	1
ケン は ニューヨーク へ 行 っ た こと が な い 。	ken has never been to new york .	1
喜 ん で あなた の 代わり に 行 き ま しょ う 。	he will go in your place .	0
私 に 姉 は よく その 赤ん坊 の 世話 を し ま す 。	she takes care of my children .	0
部屋 を 取 っ て くれ ま せ ん か 。	will you help me to clean the room ?	0
彼女 の 目 は 涙 で あふれ て い る 。	she spoke with tears in her eyes .	0
この 問題 は それ より やさし い 。	easier said than done .	0
父 は 僕 の 宿題 を 見 る の に 忙し い 。	i 'm busy with my homework .	0
彼 は たくさん お 金 を 持 っ て い る 。	he has little money with him .	0
トム は クラス の 少年 の 中 で 一番 背 が 高 い 。	tom is the tallest boy in our class .	1
だれ が この 計画 を 立て た の で す か 。	who made this plan ?	1
泳ぎ に 行 き た い もの で す 。	i should like to go for a swim .	1
彼女 は 君 と ほとんど 同じ ぐらい の 背 の 高 さ だ 。	she is almost as tall as you .	1
私 は 、 犬 が 好き で す 。	i like dogs .	1
ニュース を 聞 い て 、 とても 驚 き ま し た 。	i was very surprised at the news .	1
今年 は 去年 より も 雪 が 多 かっ た 。	i have more money than i had last year .	0
私 は 彼 の ２ 倍 多く の 本 を 読 ん だ 。	i have read twice as many books as he has .	1
健康 上 の 理由 で 仕事 を 止め ま す 。	i 'll quit my job for the sake of my health .	1
３０ 分 以内 に ここ に 戻 っ て き て 下さ い 。	if i have to wait 30 minutes , i 'll order later .	0
残念 ながら 彼 を つれ て くる こと は でき ま せ ん 。	unfortunately , she didn 't come .	0
私 たち は 彼 の 演説 の 全文 を 読 ん だ 。	we read the full text of his speech .	1
面白 半分 なら 来 な い で 欲し い 。	you 're doing good work there .	0
彼女 の 家 は 道路 から 少し 離れ て い る 。	her house is a little way off the road .	1
何 と か 彼女 は 車 を 運転 でき る よう に な っ た 。	she managed to learn to drive a car .	1
空 を 仰ぎ見 る 。	the skies won 't be clear .	0
その 質問 から 始め ま しょ う 。	then let us begin .	0
彼 の 話 で 僕 は 昔 の こと を 思い出 し ま す 。	i 'm out of my mind .	0
卵 は どの よう に なさ い ま す か 。	how do you like your eggs done ?	0
日本 は 夏 に は 蒸し 暑 い 。	in japan , it is very hot in summer .	0
日本 は 島国 だ 。	japan is an island country .	1
君 と 同様 僕 も 悪 く な い 。	i am not to blame any more than you are .	1
私 は その 箱 が 空 だ と 分か っ た 。	the box he found was empty .	0
私 は 最終 バス に 間に合 っ た 。	i caught the last bus .	1
私 は 役員 に な っ た 。	i became a director .	1
鳥 が 空 を 高 く 飛 ん で い る 。	the birds are flying near the people .	0
彼女 は かわい い 女の子 で す か 。	he saw a pretty girl .	0
いえ 、 結構 で す 。	no , thank you .	1
朝食 後 、 出発 し ま しょ う 。	after breakfast , we went out for a walk .	0
私 は 彼女 に 難し い 質問 を し た 。	i asked her a difficult question .	1
どちら の 道 を い っ て も 駅 に つけ る 。	whichever way you may take , you can get to the station .	1
彼 は その 意見 に 反対 し た 。	he worked and worked until he fell ill .	0
我々 は ベスト を 尽く さ な けれ ば な ら な い 。	we should do our best .	0
彼 は めがね を かけ て い て も 物 が よく 見え な い 。	even with his glasses , he doesn 't see very well .	1
ドア は 思 っ た ほど 悪 く は な い ぞ 。	doors ain 't as bad as you think .	1
私 は どう し て も 来れ ま せ ん 。	i cannot possibly come .	1
言 わ ず もが な だ 。	you know what it is .	1
彼 は はるばる 海 の 向こう から や っ て 来 た 。	he came all the way from abroad .	1
友人 から お 名前 を 知 り ま し た 。	i have got your name from my friend .	1
その 町 は 古 い 城 が あ る の で 有名 で す 。	there is a castle in my town .	0
今日 の 午後 ゴルフ を し ま しょ う か 。	i like playing tennis and golf .	0
彼 ら は 部屋 が 空っぽ だ と わか っ た 。	they found the room empty .	1
今 まで の ところ 万事 うま く い っ て い る 。	so far everything has been going well .	0
月 が 湖 に 映し 出 さ れ て い た 。	the moon was mirrored in the lake .	1
演説 する 人 は 皆 が 見え る ところ に 立 つ べ き だ 。	i can 't stand him .	0
彼 が 私 の 代わり に 行 っ た 。	i will go there in place of you .	0
学校 は いつ 終わ る か 。	all is over .	0
私 は 疲れ て い た が 、 最善 を 尽く し た 。	though he was tired , he kept on working .	0
この 写真 を 見 る と 私 は 学生 時代 を 思い出 す 。	the picture reminds me of my childhood .	0
この 時計 は あれ より も ずっと 良 い 。	this watch is far better than that one .	1
私 は 金持ち じゃ な い が 捧げ られ る もの が たくさん あ る 。	i 'm not rich but have so much to offer .	1
すぐ に 医者 を 呼び に や り ま しょ う 。	i shall send for a doctor at once .	1
君 に 出会 っ た こと を 決して 私 は 忘れ ま せ ん 。	i will never forget seeing you .	1
彼 は 車 の 運転 が 下手 だ 。	what are you driving at ?	0
この 部屋 は 暑 い 。	it is hot in this room .	1
ここ から タクシー で まにあ う 。	can i catch a taxi here ?	0
君 は いつ か 真相 を 知 る だ ろ う 。	the time will come when you will know the truth .	0
い ら ぬ お 世話 だ 。	none of your business .	0
我々 は この 事 で 彼 を からか っ た 。	we made fun of him about this .	1
あなた は ケニー さん で す ね 。	you must be miss kenny .	1
時代 に 遅れ な い よう に し よ う 。	i bought a new computer to keep up with the times .	0
バイオリン を 弾 い て い る の は 誰 か 。	who is the man playing the violin ?	1
また 雨 だ 。	it is raining .	0
熱 は あ り ま せ ん 。	i have a fever .	0
私 は や る たび に 失敗 し た 。	each time i tried , i failed .	1
これ ら の 花 は 春 に 咲 く 。	these flowers bloom in spring .	1
先生 が 生徒 たち の 間 に 座 っ て い る 。	a teacher is sitting among the pupils .	1
これ は 私 が 見 た うち で いちばん 高 い 木 だ 。	this is the most beautiful river i have ever seen .	0
警察 は すぐ に その 事件 を 調べ 始め た 。	the police began to go into the matter in no time .	1
その 猫 は とても かわい い 。	the cat is very cute .	1
私 は 外 へ で られ な かっ た 。	i could not get out .	1
私 の 家 は その 通り から 少し 入 っ た ところ だ 。	my house is a little way from the street .	1
彼 は 金持ち だ そう だ 。	it is said that he was very rich .	0
嘘吐きもの に さ れ ちゃ っ た 。	he turned out to be nothing but a liar .	0
本当 に よ く な っ て い る 感じ が し ま す もの 。	i do feel on the mend .	1
決ま り 次第 知 ら せ て 下さ い 。	please let me know as soon as it is decided .	1
川 で 泳 い で い る その 人 は 私 の 友達 で す 。	the man swimming in the river is my friend .	1
間違い あ り ま せ ん よ 。	you 'd better believe .	1
彼 と 来週 の 金曜 日 あ う つもり で す 。	what am i to do next ?	0
彼 は お 金 を 求め た 。	he asked for more money .	0
これ は 空港 の 写真 で す 。	i have a picture of an airport .	0
どの 嘘 が 真実 で 。	what lies are truth ?	1
あなた を 一人前 の 男 に し て あげ よ う 。	i will make a friend of him .	0
その 村 は ますます 住 み にく く な る だ ろ う 。	the story got more and more interesting .	0
あなた がた の うち どちら が 先 に や っ て み ま す か 。	which of you will try first ?	1
この 詩 は 私 に は 理解 でき な い 。	this task is too much for me .	0
私 は 。 疲れ すぎ て 登 る こと など でき ま せ ん 。	i am too tired to climb .	1
彼 は 青 い 顔 を し て い た 。	he looks kind of pale .	0
結局 うま く おさま る だ ろ う 。	it 'll come all right in the end .	1
私 は 、 それ が 理解 でき な い 。	i can 't make it out .	1
食べ物 は 豊富 に あ る 。	we have food in abundance .	1
この 問題 を どの よう に 扱 い ま しょ う か 。	how shall we deal with this matter ?	1
父 は よく 出張 で パリ へ 行 き ま す 。	my father often goes to paris on business .	1
君 は その 本 を 買 う 必要 が な かっ た の に 。	you need not have bought the book .	1
学校 の 新聞 で かなり 仕事 を し て い ま す 。	i do a lot of work on the school newspaper .	1
女王 万 歳 。	long live the queen !	1
彼 は 我々 から 離れ て 立 っ た 。	he stood apart from us .	1
健 は 白 い 犬 を 飼 っ て い る 。	my dog is white .	0
彼女 が 叫 ぶ の が 聞 か れ た 。	she was heard to cry .	1
彼女 は トム より 年上 だ 。	i am older than him .	0
エレン も テニス を する の が 好き で す 。	ellen likes to play tennis , too .	1
彼 は 突然 意識 を 取り戻 し た 。	he came to suddenly .	1
君 に この ペンダント を あげ る よ 。	i 'll give you this pendant .	1
フランス の ワイン は あ り ま す か 。	do you have any french wine ?	1
私 は 君 の 弟 と 同じ 辞書 を 持 っ て い る 。	i have the same dictionary as your brother has .	1
暖房 が 故障 し て い ま す 。	the telephone doesn 't work .	0
お 金 は いくら 持 っ て い ま す か 。	how much money do you have with you ?	1
やっと 着 い た 。	here we are !	0
彼 は 我々 の となり に す ん で い る 。	she lives next door to him .	0
私 は 一生 懸命 働 い た 、 その ため に とても 疲れ た 。	i was very tired .	0
あなた は 今夜 何 を する つもり ？	what are you going to do tonight ?	1
時間 は 十分 に あ る 。	we have enough time .	1
政府 は その 要求 を 却下 し た 。	i did so at his request .	0
彼女 は 美し い と 言 う より かわい い 。	i am more beautiful than you .	0
私 は 今日 は ひま で す 。	i am free from work today .	0
明日 数学 の テスト が あ る で しょ う 。	we have a test tomorrow .	0
名前 が 呼 ば れ る の が 聞こえ ま し た か 。	he called my name .	0
彼 ら は 日本 に 定住 し た 。	they settled in japan .	1
少女 は 母親 に 甘え た 。	the girl has no mother .	0
彼 は １０ 時 まで に は 帰 ら な かっ た 。	it will not be long before i come back .	0
ちょっと 休憩 し た い 気分 だ 。	i feel like taking a rest .	1
彼 は 青 い コート を 着 て い る 。	he had no coat on .	0
彼女 は 妊娠 中 で す 。	she is expecting a child .	1
窓 を 開け て は いけ な い 。	open the window .	0
彼 は 毎日 １ 時間 半 勉強 し た 。	he studied ten hours a day on average .	0
忘れ ず に 夜 お 電話 くださ い 。	could you call me tonight , please ?	0
彼女 は とても 私 の 助け に な っ た 。	she was a great help to me .	1
ご 参加 お 待 ち し て お り ま す 。	we look forward to your early reply .	0
その 鍵 は 机 の 上 に あ る 。	the key is on the desk .	1
彼女 は その 手紙 を 日本 語 から フランス 語 の 翻訳 し た 。	she translated the letter from japanese into french .	1
この 薬 は よく 効 き ま す よ 。	this medicine will do you good !	1
私 は 昨日 学校 に 行 き ま し た 。	she went there yesterday .	0
君 の 考え は 甘 い 。	what a beautiful view !	0
君 は 一人 じゃ な い 。	i 'll never forget you .	0
老人 は その 子 を 保護 し て や っ た 。	the child is father of the man .	0
旅行 は 期待 通り で し た か 。	he did not live up to expectations .	0
京都 は 、 毎年 多く の 人々 に 訪れ られ ま す 。	kyoto is visited by many people every year .	1
僕 達 は 農場 の 近く で 遊 ん だ 。	we played around the farm .	1
１ 週間 し て その ニュース は 本当 に な っ た 。	the news turned out true in a week .	1
昨日 は １ 日 中 寝 て い た 。	he worked all day yesterday .	0
彼女 は 将来 有名 な 芸術 家 に な る だ ろ う 。	she will be a famous artist in the future .	1
君 は 机 を 少し は 片づけ な さ い 。	will it clear up soon ?	0
電話 を くれ る 必要 は な かっ た の に 。	no , you need not .	0
それ は 彼 の 利益 に な る 。	it is to his advantage .	1
時々 、 彼 の こと が 信 じ られ な く な る 。	at times , i can 't trust him .	1
来週 お ま ち し て お り ま す 。	i 'll expect you next week .	1
楽し い 旅 を 。	enjoy your trip .	0
お 昼 で す よ 。	lunch is on .	1
彼 は いけ な い 子 だ 。	he is a bad boy .	1
彼 は 偶然 宝物 を 見つけ た 。	i 'll treasure it .	0
彼 は 医者 の 資格 が あ る そう だ 。	he is said to be qualified as a doctor .	1
あなた の 荷物 を 持 た せ て 下さ い 。	you don 't have to carry your baggage .	0
彼 は まったく 気 が 若 い 。	he is quite young in spirit .	1
家 へ つ い たら 電話 が 鳴 っ て い た 。	the telephone was ringing when i got home .	1
そんな 夜更かし する べ き で は な い 。	you ought not to sit up so late .	1
彼 と 話 し た こと が あ り ま す か 。	did you talk for a long time ?	0
こんな に なが く 待 た せ て ほんと に 悪 かっ た 。	it is bad of me to have kept you waiting so long .	1
注意 し て 質問 に 答え なさ い 。	answer my question carefully .	1
彼 ら は 事故 の 責任 は 彼 に あ る と 言 っ た 。	he blamed the accident on me .	0
その 問題 は 解け な かっ た で しょ う 。	no one could solve the problem .	0
彼女 は 謝罪 し て そう い っ た 。	i said it by way of a joke .	0
彼 は もう 着 い て る はず だ 。	he should have arrived by now .	1
当地 は 食べ物 が あまり 良 く な い 。	that hotel serves very good food .	0
しかし 、 私 の 母 は いつ も 答え ま す 。	but my mother always answered .	1
彼 ら は どちら も 正直 で は な い 。	either of them is honest .	1
私 は こんな に きれい な 川 を 見 た こと が な い 。	this is the most beautiful river i have ever seen .	1
彼 が 車 で 駅 まで 送 っ て くれ た 。	he kindly drove me to the station .	1
後 で 私 に 電話 を し て 下さ い 。	please call me up later .	1
宇宙 を 旅行 でき る 日 が や っ て 来 た 。	the time has come when we can travel through space .	1
多く の 学生 が その 会合 に 出席 し て い ま す 。	he was present at the meeting .	0
電気 を 消 す の を 忘れ な い で 。	turn off the light .	0
そこ で の 私 たち の 滞在 期間 は 一 週間 で す 。	the length of our stay there will be one week .	1
何 が 起こ ろ う と 、 私 は 決して 心変わり は し な い 。	no matter what happens , i will never change my mind .	1
冗談 で しょ う 。	you must be kidding !	1
彼 が なん と い っ て も 信じ る な 。	don 't trust him no matter what he says .	1
大勢い れ ば い る ほど 楽し い 。	the more , the merrier .	1
私 は いっぱい 食 わ さ れ た 。	would you like a ride ?	0
赤ん坊 は 母乳 を 欲し が る 。	the baby is crying for milk .	0
お前 を 心配 さ せ る つもり は な い 。	don 't worry about it !	0
君 の 靴 は その 服 と 合 わ な い 。	your shoes do not go with the suit .	1
彼 は 逃げ る より ほか 仕方 が な かっ た 。	he had no choice but to do as he was told .	0
なに か 座 る もの を 見つけ よ う 。	let 's sit down on that bench .	0
車 に 乗 る か どう か 聞 い た の で す 。	i asked if you wanted a ride .	1
彼 は 新し い 車 を 欲し が っ て い る 。	he wants the money .	0
この 町 に 来 た の は はじめて で す か 。	you will soon come to like this town .	0
彼女 は その 結果 を 大変 気 に し て い る 。	she is much concerned about the result .	1
彼 は 七十 歳 まで 生き た 。	he lived to be seventy years old .	1
彼 は 病気 な の か も しれ な い 。	it is probable that he is ill .	1
鳥 が さえ ず っ た 。	he sang a song .	0
どの 辞書 を 参考 に し た ん で す か 。	which dictionary did you refer to ?	1
計画 は うま く い っ た 。	that medicine worked well for me .	0
その 客 の 応対 は 私 が し ま す 。	i 'm going to attend to the customer .	1
彼 の 叫び に 答え て 人々 は 彼女 を 助け に 走 っ た 。	it 's an answer to her letter .	0
彼 は 何十 冊 も 英語 の 本 を 持 っ て い る 。	he has dozens of english books .	1
以前 は この 丘 の 上 に 城 が あ っ た 。	there is a house on the hill .	0
この カメラ に は 関税 が かか り ま す 。	this camera is dutiable .	1
合格 し た と は すご い で は な い か 。	she passed the examination .	0
ビル が ゆうべ 私 に 電話 し て き た 。	we called on him last night .	0
あなた の 年 月 日 を 書 き なさ い 。	she is of french birth .	0
診察 の 予約 を し た い の で す が 。	i 'd like to make an appointment to see the doctor .	1
私 は 会社 の ため に 精 一杯 や っ て き た 。	i 've given my best for the company .	1
父 が 私 を 現在 の 私 に し て くれ た 。	my father has made me what i am .	0
それ を 誰 か 他 の 人 に や ら せ て くださ い 。	do it for yourself ; not for someone else .	0
どんな 試験 に も 受か る よう に 一生 懸命 勉強 し なさ い 。	you should study hard so that you can pass the examination .	0
この 機械 は 時々 故障 し ま す 。	he never breaks his promise .	0
私 は 模型 の 飛行 機 を 作 っ た 。	i made a model plane .	1
彼 に は 知識 が あ り 、 また 経験 も あ る 。	he has experience as well as knowledge .	0
彼 は 学生 の 間 で 評判 が 悪 い 。	he is spoken ill of by his students .	1
その 川 に は 橋 が 架か っ て い る 。	there is a bridge across the river .	1
彼 は 京都 に 住 ん で い る 。	he lives in kyoto .	1
どちら の 道 を 行 っ て も その 公園 に 行け ま す 。	you can reach the park by either road .	1
両親 を 飛行 機 事故 で な く し た の だっ た 。	i had my wife die .	0
この 事故 で １００ 人 ほど 死 ん だ 。	few people were killed in the car accident .	0
その コーヒー は い い におい が する 。	that coffee smells good .	1
彼 は 私 より 背 が 高 く な い 。	he is taller than any other boy .	0
君 は もう レポート を 提出 し ま し た か 。	have you sent in your report ?	0
彼 は 生徒 に 評判 が 良 く な い 。	he is a man of good reputation .	0
赤ちゃん は 私 の ところ で 二 日間 預か っ て も い い 。	may i have this for two or three days ?	0
彼女 は 我々 の 前 で 話 す の が 好き だ 。	i was not aware of his presence .	0
君 に は 、 私 たち の 計画 に 反対 する 権利 は な い 。	don 't oppose him .	0
それ は 私 が 着 く 前 に 起こ っ た 。	what is the arrival time ?	0
新聞 は お すみ に な り ま し た か 。	are you through with the paper ?	0
彼 は 警官 を 見 る と すぐ 、 逃げ た 。	as soon as he saw a policeman , he ran away .	1
彼 は この 数 年間 ずっと 身体 の 具合 が 良 く な い 。	smoking is not good for the health .	0
この世 に 私 が 恐れ る もの は 何 も な い 。	there is nothing in this world that i am afraid of .	1
つい 最近 に な っ て 初めて 彼女 は 考え を 変え た 。	he changed his mind .	0
彼 ら の １人 息子 が し ん で ３ 年 に な る 。	their only son has been dead for three years .	1
何 と か し て よー 。	can i help you ?	0
私 は 去年 から 三田 に 住 ん で い ま せ ん 。	i have not lived in sanda since last year .	1
彼女 は 長 い ブロンド の 髪 を し て い た 。	her hair is long .	0
彼 は 結局 正し かっ た 。	we all know he was right after all .	0
その 子 は 泣 い て ばかり い た 。	he did nothing but cry .	1
私 たち に は 夏休み の 宿題 が たくさん あ る 。	the summer vacation is over .	0
プレゼント を ありがとう 。	thank you for the present you gave my son .	0
よく 考え た 末 、 私 は 家 に い る こと に 決め た 。	after careful thought , i elected to stay at home .	1
ジョン は 他 の 者 より はるか に 歌 が うま い 。	john is a far better singer than the others .	1
彼 は 国 全体 に 知 ら れ て い ま す 。	he was an entire stranger to us .	0
この 町 から 偉人 が 出 た 。	this town gave to great men .	1
彼 は たった 今 でかけ ま し た 。	he went out just now .	0
彼女 は 彼 の い う 事 が 聞こえ な い ふり を し た 。	he made believe not to hear his boss .	0
それ は 秘密 で す 。	keep it secret , please .	0
彼女 は 明日 ここ へ 来 な い か も しれ な い 。	she may not come here tomorrow .	1
君 は この 種 の 音楽 が 好き に な る だ ろ う 。	you will come to like this kind of music .	1
人々 が あちこち 働 い て い る 。	she has a round face .	0
彼 は メアリー と 今日 の 午後 デート を する 。	he will come this afternoon .	0
あなた は 何 に な り た い の ？	what do you want to be ?	1
実 は それ 、 本当 な ん だ 。	as a matter of fact , i dislike him .	0
あの 店 で は 靴 を 売 っ て い る 。	i 'm not going to sell it .	0
言葉 に する こと さえ 虚し い 。	he was speaking .	0
それ は 私 に は とても 難し そう だ 。	it was too difficult for me .	0
これ は 大変 便利 な もの で す 。	this is very useful .	1
私 は 、 車 を 所持 し て い ま す 。	i have a car .	1
彼 は １００ ドル も 持 っ て い る 。	he has no less than 100 dollars .	1
彼 は 今日 も 帰り が 遅 い 。	there is no returning on the road of life .	0
そんな 高 い 車 を 買 う 余裕 は あ り ま せ ん 。	i can 't afford to buy such an expensive car .	1
それ は ちょっと おかし い ね 。	it 's sort of strange .	1
私 の 家 は 通り の 向こう側 に あ り ま す 。	my house is just across the street .	1
彼 は 誰 から も 尊敬 さ れ て い る 科学 者 で す 。	he is a scientist who is respected by everybody .	1
大事 な 事 は これ を ずっと 覚え て お く 事 で す 。	what is important is to keep this in mind .	1
彼 は 演説 する の に 慣れ て い る 。	he is used to the work .	0
先生 は 私 たち に 宿題 を 出 し た 。	mr takahashi gave us some homework .	0
彼 の 話 は 事実 と 違 う こと が 分か っ た 。	his story turned out to be false .	0
彼女 は ひとり で や る の が 望まし い 。	i can do it alone .	0
彼女 は 昇給 を 要求 し た 。	and you are going to raise it in three days ?	0
彼 は 毎月 必ず 母親 に 手紙 を 書 く 。	he never fails to write to his mother every month .	1
この 印 は どう い う もの で す か 。	what does this mark mean ?	1
私 は 友人 を みんな 招 い た 。	i invited all my friends .	1
直ちに 大阪 へ 行 っ て もら い た い 。	i want you to come at once .	0
この 映画 は 大変 な 人気 を 呼 ん だ 。	this movie has won great popularity .	1
私 は あまり 世間 を 知 り ま せ ん 。	i have not been around much .	1
彼 に は 住 む 家 も な い 。	he has no house to live in .	1
その 船 は 私 たち の 船 に 迫 っ て き た 。	the ship gained on us .	1
なぜ その よう に 思 う の で す か 。	and why do you think that is ?	0
昨日 あなた を お 訪ね する つもり だっ た の で す が 。	i had intended to visit you yesterday .	1
トム は 私 に ペン を くれ た 。	this is a pen .	0
あなた の 言 っ た 事 は 場違い で し た 。	how about your place ?	0
これ は やさし すぎ る と 思 う 。	i guess we could .	0
彼 は 急 に 痛み を 覚え た 。	he was in pain .	0
先生 は 私 に 難し い 質問 を し た 。	he asked me a question .	0
クラウチ さん は 何 を なさ っ て い る の で す か 。	mr crouch , what do you do ?	1
彼 ら は 今晩 パーティー を 催 す こと に な っ て い る 。	we are giving a party tonight .	0
その 村 に は 泥棒 は い な い 。	i 'm free .	0
私 は その こと を 知 ら な かっ た 。	i didn 't know that she was ill .	0
私 の 犬 は 自分 の 犬 小屋 に 帰 り ま す 。	my dog goes to its house .	1
